GeneID,gene.rank.eff,Associated.Gene.Name,Chromosome.Name,Strand,Gene.Biotype,TF.family
AT2G23348,0.000975004410861441,AT2G23348,2,-1,protein_coding,na
AT1G60995,0.000971233195979819,AT1G60995,1,-1,protein_coding,na
AT1G59830,0.00096560518490544,PP2A-1,1,-1,protein_coding,na
AT1G27752,0.000960637599659425,AT1G27752,1,1,protein_coding,na
AT1G21580,0.000959260848533469,AT1G21580,1,-1,protein_coding,na
AT3G59290,0.000956144515302061,AT3G59290,3,1,protein_coding,na
AT5G20150,0.000956126720930219,ATSPX1,5,1,protein_coding,na
AT4G31441,0.000955962945801443,AT4G31441,4,1,protein_coding,na
AT1G36950,0.000949651653183991,AT1G36950,1,-1,transcription_factor,C2H2
AT1G03430,0.000947697197714299,AHP5,1,1,protein_coding,na
AT4G26460,0.000947183762950451,AT4G26460,4,1,protein_coding,na
AT3G15470,0.000940907199439416,AT3G15470,3,-1,protein_coding,na
AT1G64570,0.000933793046290438,DUO3,1,1,protein_coding,na
AT5G25520,0.000932836136587212,AT5G25520,5,1,protein_coding,na
AT3G26640,0.00093165688317786,LWD2,3,1,protein_coding,na
AT3G18295,0.000930996023608793,AT3G18295,3,1,protein_coding,na
AT5G37930,0.000929429109112868,AT5G37930,5,-1,protein_coding,na
AT1G47056,0.000929255643915876,VFB1,1,-1,protein_coding,na
AT2G33390,0.000927198675708099,AT2G33390,2,1,protein_coding,na
AT4G27470,0.000926359790637775,ATRMA3,4,1,transcription_factor,C3H
AT1G51870,0.00092562860726559,AT1G51870,1,-1,protein_coding,na
AT1G24300,0.000921835650001695,AT1G24300,1,-1,protein_coding,na
AT3G53410,0.000921265833737908,AT3G53410,3,-1,protein_coding,na
AT5G10605,0.000916966403710201,AT5G10605,5,-1,protein_coding,na
AT5G07910,0.000907815744147905,AT5G07910,5,-1,protein_coding,na
AT1G54920,0.000904871794502702,AT1G54920,1,1,protein_coding,na
AT4G12230,0.000904690453946019,AT4G12230,4,1,protein_coding,na
AT1G79090,0.000904665318294416,AT1G79090,1,-1,protein_coding,na
AT1G76850,0.000903785607274965,SEC5A,1,1,protein_coding,na
AT3G13700,0.000896373536755671,AT3G13700,3,-1,protein_coding,na
AT4G19110,0.000888720466796598,AT4G19110,4,-1,protein_coding,na
AT3G16785,0.000888612396091904,PLDP1,3,1,protein_coding,na
AT1G66900,0.000886008445981524,AT1G66900,1,1,protein_coding,na
AT4G12710,0.000875039818489119,AT4G12710,4,-1,protein_coding,na
AT1G22620,0.000874234256586841,ATSAC1,1,-1,protein_coding,na
AT5G01950,0.00087039562262578,AT5G01950,5,-1,protein_coding,na
AT2G27600,0.000870083270909226,SKD1,2,1,protein_coding,na
AT5G09570,0.000869263469444284,AT5G09570,5,1,protein_coding,na
AT4G31450,0.000868494582903265,AT4G31450,4,-1,protein_coding,na
AT2G03140,0.000868164583830506,AT2G03140,2,1,protein_coding,na
AT1G71900,0.000867399429131398,AT1G71900,1,1,protein_coding,na
AT1G04390,0.000867284835568898,AT1G04390,1,-1,protein_coding,na
AT3G32280,0.000864684430436361,AT3G32280,3,1,protein_coding,na
AT1G54150,0.000864619687380308,AT1G54150,1,1,protein_coding,na
AT3G23980,0.00086282890510377,BLI,3,-1,protein_coding,na
AT1G74700,0.000858050856634347,NUZ,1,1,protein_coding,na
AT5G28450,0.000855925950819634,AT5G28450,5,-1,protein_coding,na
AT2G34210,0.000854494066442707,AT2G34210,2,1,protein_coding,na
AT2G36240,0.000850527240756004,AT2G36240,2,1,protein_coding,na
AT4G37020,0.000849226403784434,AT4G37020,4,1,protein_coding,na
AT2G21350,0.000848847967311211,AT2G21350,2,-1,protein_coding,na
AT3G01990,0.000847642454344221,ACR6,3,1,protein_coding,na
AT5G05700,0.000842319670787987,ATE1,5,-1,protein_coding,na
AT3G01150,0.000841287372686894,PTB,3,1,protein_coding,na
AT1G50440,0.000836744266509754,AT1G50440,1,1,transcription_factor,C3H
AT3G02000,0.000836694061003161,ROXY1,3,-1,protein_coding,na
AT1G60930,0.000836672605512699,RECQL4B,1,-1,protein_coding,na
AT2G41790,0.000836613842597936,AT2G41790,2,-1,protein_coding,na
AT2G32700,0.000833729126706576,LUH,2,1,protein_coding,na
AT2G40810,0.000831247853735212,ATATG18C,2,1,protein_coding,na
AT1G61790,0.000830666326859993,AT1G61790,1,1,protein_coding,na
AT5G32470,0.000830395023359804,AT5G32470,5,-1,protein_coding,na
AT1G67025,0.000830351333693595,AT1G67025,1,-1,protein_coding,na
AT2G44610,0.000830296431749846,RAB6,2,-1,protein_coding,na
AT1G65430,0.000828683491999589,ARI8,1,-1,protein_coding,na
AT4G21350,0.000827857854439504,B80,4,-1,protein_coding,na
AT3G56470,0.000827577558362436,AT3G56470,3,1,protein_coding,na
AT4G18380,0.000824837279649281,AT4G18380,4,1,protein_coding,na
AT1G21651,0.000824216755430216,AT1G21651,1,-1,protein_coding,na
AT5G26610,0.000823324411602318,AT5G26610,5,1,transcription_factor,C2H2
AT4G05160,0.000822802129056429,AT4G05160,4,1,protein_coding,na
AT1G03150,0.000822539129227936,AT1G03150,1,1,protein_coding,na
AT1G50410,0.000811953632452471,AT1G50410,1,1,protein_coding,na
AT2G42390,0.000811867114407128,AT2G42390,2,-1,protein_coding,na
AT3G61180,0.000810584538024182,AT3G61180,3,1,protein_coding,na
AT4G17750,0.000809764074874766,HSF1,4,-1,transcription_factor,HSF
AT3G60040,0.000808759362797145,AT3G60040,3,-1,protein_coding,na
AT5G13590,0.000807783714898891,AT5G13590,5,-1,protein_coding,na
AT4G19670,0.000805429947856126,AT4G19670,4,-1,protein_coding,na
AT1G53320,0.00080521425399225,AtTLP7,1,-1,transcription_factor,TUB
AT5G10610,0.0008041754365053,CYP81K1,5,1,protein_coding,na
AT2G47844,0.000804127795029905,AT2G47844,2,1,protein_coding,na
AT5G27720,0.000803736952708626,emb1644,5,1,protein_coding,na
AT3G10760,0.000801599637771703,AT3G10760,3,1,transcription_factor,G2-like
AT5G25760,0.000801365970921028,PEX4,5,1,protein_coding,na
AT1G58520,0.000799892839279406,RXW8,1,1,protein_coding,na
AT4G39910,0.000799742886557718,ATUBP3,4,-1,protein_coding,na
AT1G63105,0.000799306917015317,AT1G63105,1,1,protein_coding,na
AT2G31370,0.000799230350614072,AT2G31370,2,1,transcription_factor,bZIP
AT2G30530,0.000792195457193889,AT2G30530,2,1,protein_coding,na
AT1G05790,0.000791933823125126,AT1G05790,1,1,protein_coding,na
AT1G33730,0.000791412351314605,CYP76C5,1,1,protein_coding,na
AT5G41150,0.000788967186123137,UVH1,5,-1,protein_coding,na
AT3G44460,0.000788911328447609,DPBF2,3,-1,transcription_factor,bZIP
AT4G39050,0.000787993633068848,AT4G39050,4,1,protein_coding,na
AT4G20840,0.000787966334282314,AT4G20840,4,1,protein_coding,na
AT3G18310,0.000787933999425628,AT3G18310,3,-1,protein_coding,na
AT2G44850,0.000787511321250244,AT2G44850,2,1,protein_coding,na
AT1G69010,0.000787163754999845,BIM2,1,1,transcription_factor,bHLH
AT3G14090,0.000786793900314608,ATEXO70D3,3,-1,protein_coding,na
AT5G20840,0.00078655041360613,AT5G20840,5,-1,protein_coding,na
AT2G36370,0.000786520698530748,AT2G36370,2,1,protein_coding,na
AT1G75410,0.000786163336178783,BLH3,1,-1,transcription_factor,Homeobox
AT1G28240,0.000785885592460045,AT1G28240,1,-1,protein_coding,na
AT1G07990,0.000785536890854443,AT1G07990,1,1,protein_coding,na
AT4G35310,0.000785179703681997,CPK5,4,1,protein_coding,na
AT2G30760,0.000784409240491554,AT2G30760,2,-1,protein_coding,na
AT2G06025,0.00078360517685886,AT2G06025,2,1,protein_coding,na
AT5G15440,0.000783480865657478,EDL1,5,1,protein_coding,na
AT4G28860,0.000783431227248233,ckl4,4,1,protein_coding,na
AT1G16810,0.00078333926636961,AT1G16810,1,1,protein_coding,na
AT4G30100,0.000780524488122065,AT4G30100,4,1,protein_coding,na
AT1G78480,0.000779334047870178,AT1G78480,1,-1,protein_coding,na
AT2G15560,0.000778784961589135,AT2G15560,2,-1,protein_coding,na
AT5G35830,0.000777968662134546,AT5G35830,5,-1,protein_coding,na
AT2G22720,0.000776202113752946,AT2G22720,2,1,protein_coding,na
AT1G30200,0.000775837917144363,AT1G30200,1,1,protein_coding,na
AT5G12430,0.000775721108049498,TPR16,5,-1,protein_coding,na
AT1G47310,0.000773431881799874,AT1G47310,1,1,protein_coding,na
AT3G46290,0.000773390577336107,HERK1,3,1,protein_coding,na
AT1G67890,0.000772984235785995,AT1G67890,1,1,protein_coding,na
AT1G21160,0.000772364961953305,AT1G21160,1,-1,protein_coding,na
AT3G44735,0.000771924861453868,PSK3,3,-1,protein_coding,na
AT4G12334,0.00077031749753733,AT4G12334,4,-1,protein_coding,na
AT2G35050,0.000769011053377038,AT2G35050,2,1,protein_coding,na
AT2G31580,0.000768674880508081,AT2G31580,2,-1,protein_coding,na
AT1G75370,0.000767846554207272,AT1G75370,1,-1,protein_coding,na
AT1G70910,0.000767196589755641,DEP,1,1,transcription_factor,C3H
AT4G32110,0.000766314414936838,AT4G32110,4,-1,protein_coding,na
AT1G50730,0.000765669783653387,AT1G50730,1,1,protein_coding,na
AT4G11110,0.000765013122914829,SPA2,4,1,protein_coding,na
AT1G55460,0.000764520594648772,AT1G55460,1,1,transcription_factor,C2H2
AT3G53090,0.000764052734558594,UPL7,3,1,protein_coding,na
AT4G20410,0.000763749820537848,GSNAP,4,-1,protein_coding,na
AT4G13885,0.000762940715871773,AT4G13885,4,-1,protein_coding,na
AT1G15600,0.000762894091574694,AT1G15600,1,1,protein_coding,na
AT3G19420,0.000762357514420346,ATPEN2,3,1,protein_coding,na
AT1G32410,0.00076157646041078,AT1G32410,1,1,protein_coding,na
AT2G42160,0.000761392701996297,BRIZ1,2,-1,protein_coding,na
AT3G19980,0.00075989235203505,ATFYPP3,3,1,protein_coding,na
AT5G20730,0.000759637212400723,NPH4,5,-1,transcription_factor,ARF
AT3G50380,0.000759421575751207,AT3G50380,3,-1,protein_coding,na
AT5G07770,0.000756806660999072,AT5G07770,5,1,protein_coding,na
AT4G29790,0.000756388623431678,AT4G29790,4,1,protein_coding,na
AT4G03000,0.000755156549475935,AT4G03000,4,1,protein_coding,na
AT5G41320,0.000755063609762574,AT5G41320,5,1,protein_coding,na
AT1G19000,0.000754813574740831,AT1G19000,1,-1,transcription_factor,MYB-related
AT1G34120,0.000754664839106854,IP5PI,1,1,protein_coding,na
AT3G29080,0.000754125194342399,AT3G29080,3,1,protein_coding,na
AT5G06600,0.000753190155911524,UBP12,5,-1,protein_coding,na
AT3G29633,0.000752802835658445,AT3G29633,3,-1,protein_coding,na
AT1G10720,0.000752752108469938,AT1G10720,1,1,protein_coding,na
AT5G22780,0.000752404518074347,AT5G22780,5,-1,protein_coding,na
AT5G18760,0.000751976349166036,AT5G18760,5,-1,protein_coding,na
AT3G43790,0.000751950421709122,ZIFL2,3,1,protein_coding,na
AT2G02148,0.000751921608301392,AT2G02148,2,-1,protein_coding,na
AT1G76185,0.000751859138023406,AT1G76185,1,1,protein_coding,na
AT3G46000,0.0007509895090769,ADF2,3,-1,protein_coding,na
AT3G61790,0.000750594461597823,AT3G61790,3,-1,protein_coding,na
AT3G23280,0.00074968029325749,XBAT35,3,1,protein_coding,na
AT1G20110,0.000748186090320095,AT1G20110,1,1,protein_coding,na
AT4G33620,0.000745644332975111,AT4G33620,4,1,protein_coding,na
AT1G47550,0.000745166361829689,SEC3A,1,1,protein_coding,na
AT1G30810,0.000744928623980795,AT1G30810,1,-1,transcription_factor,JUMONJI
AT1G67210,0.000743413691430786,AT1G67210,1,1,protein_coding,na
AT1G17340,0.000742539739313235,AT1G17340,1,1,protein_coding,na
AT3G25840,0.000741456401963847,AT3G25840,3,-1,protein_coding,na
AT1G74680,0.000741231983646755,AT1G74680,1,1,protein_coding,na
AT1G07480,0.000740609772538068,AT1G07480,1,-1,protein_coding,na
AT5G24320,0.000739936915501955,AT5G24320,5,-1,protein_coding,na
AT2G18760,0.000738862609616664,CHR8,2,1,protein_coding,na
AT2G24420,0.000737719001567705,AT2G24420,2,1,protein_coding,na
AT2G27402,0.000737718334856937,AT2G27402,2,1,protein_coding,na
AT1G54060,0.000737270964393323,ASIL1,1,1,transcription_factor,Trihelix
AT2G28060,0.000737216893747239,AT2G28060,2,-1,protein_coding,na
AT3G26030,0.000736656154537377,ATB'DELTA,3,1,protein_coding,na
AT2G20495,0.000736513972593607,AT2G20495,2,1,protein_coding,na
AT1G60430,0.00073603431626931,ARPC3,1,-1,protein_coding,na
AT1G01060,0.000735757742122865,LHY,1,-1,transcription_factor,MYB-related
AT5G41350,0.000735634465949515,AT5G41350,5,-1,transcription_factor,C3H
AT1G49850,0.000735532739747852,AT1G49850,1,-1,transcription_factor,C3H
AT2G18770,0.000735395084923873,AT2G18770,2,1,protein_coding,na
AT1G61660,0.000734515506848615,AT1G61660,1,-1,transcription_factor,bHLH
AT5G07120,0.000734314325033647,SNX2b,5,-1,protein_coding,na
AT3G47910,0.000733747103708458,AT3G47910,3,-1,transcription_factor,C2H2
AT3G61420,0.000733287085086582,AT3G61420,3,-1,protein_coding,na
AT1G70420,0.000733259633806196,AT1G70420,1,-1,protein_coding,na
AT1G65580,0.000730631599738986,FRA3,1,-1,protein_coding,na
AT2G19340,0.000730564683760573,AT2G19340,2,-1,protein_coding,na
AT4G12010,0.000730396653903055,AT4G12010,4,-1,protein_coding,na
AT3G17920,0.00073010268778606,AT3G17920,3,1,protein_coding,na
AT1G78870,0.000729981996010712,UBC35,1,1,protein_coding,na
AT2G33990,0.000729722692358701,iqd9,2,-1,protein_coding,na
AT1G44770,0.000729329561266011,AT1G44770,1,-1,protein_coding,na
AT1G24388,0.000728816758334292,AT1G24388,1,-1,protein_coding,na
AT2G11520,0.000728013869464484,CRCK3,2,1,protein_coding,na
AT3G59360,0.00072756217729693,UTR6,3,-1,protein_coding,na
AT2G01735,0.000727427811365489,RIE1,2,1,transcription_factor,C3H
AT3G28430,0.000727349382736331,AT3G28430,3,-1,protein_coding,na
AT3G12020,0.000727116285659714,AT3G12020,3,1,protein_coding,na
AT4G35470,0.000726370315235527,PIRL4,4,1,protein_coding,na
AT3G08850,0.00072625679641089,RAPTOR1B,3,-1,protein_coding,na
AT3G46450,0.000726170720206898,AT3G46450,3,-1,protein_coding,na
AT1G22770,0.000726127403149757,GI,1,1,protein_coding,na
AT4G31170,0.000726050736213622,AT4G31170,4,-1,protein_coding,na
AT5G17890,0.000724992366280963,CHS3,5,1,protein_coding,na
AT1G05760,0.00072350751148654,RTM1,1,-1,protein_coding,na
AT3G45443,0.0007227012970984,AT3G45443,3,-1,protein_coding,na
AT5G22770,0.000722568886080446,alpha-ADR,5,-1,protein_coding,na
AT2G22450,0.000722163954593435,AT2G22450,2,1,protein_coding,na
AT5G42000,0.000721860251006705,AT5G42000,5,1,protein_coding,na
AT3G27940,0.000721770169149395,LBD26,3,1,protein_coding,na
AT3G16970,0.000721719316749606,AT3G16970,3,-1,protein_coding,na
AT5G37560,0.000721589798956669,AT5G37560,5,1,protein_coding,na
AT3G55810,0.000721512391259022,AT3G55810,3,-1,protein_coding,na
AT1G18690,0.000721448228374429,AT1G18690,1,1,protein_coding,na
AT1G43850,0.000721418674977442,SEU,1,1,transcription_factor,C2H2
AT1G71710,0.000720913787605756,AT1G71710,1,-1,protein_coding,na
AT3G10260,0.000720730027098554,AT3G10260,3,-1,protein_coding,na
AT3G13780,0.000720331126080739,AT3G13780,3,1,protein_coding,na
AT1G79000,0.000720043986227383,HAC1,1,-1,protein_coding,na
AT3G27090,0.000719826490045553,AT3G27090,3,1,protein_coding,na
AT2G04560,0.000719573249382919,AT2G04560,2,-1,protein_coding,na
AT3G56190,0.000719203930768157,ALPHA-SNAP2,3,-1,protein_coding,na
AT5G20360,0.000719034094686928,Phox3,5,-1,protein_coding,na
AT4G25280,0.000719019037860558,AT4G25280,4,-1,protein_coding,na
AT1G28960,0.000718365480931554,ATNUDT15,1,-1,protein_coding,na
AT2G39950,0.000717730794193502,AT2G39950,2,-1,protein_coding,na
AT1G01360,0.000717290349071624,RCAR1,1,1,protein_coding,na
AT4G21215,0.000716793655044667,AT4G21215,4,-1,protein_coding,na
AT5G23520,0.000716728603192142,AT5G23520,5,-1,protein_coding,na
AT5G02800,0.000716290661657874,AT5G02800,5,-1,protein_coding,na
AT4G36630,0.00071614603272296,EMB2754,4,-1,protein_coding,na
AT2G45810,0.000715770164369732,AT2G45810,2,1,protein_coding,na
AT3G54190,0.000715646332293892,AT3G54190,3,-1,protein_coding,na
AT5G38600,0.000715406077004897,AT5G38600,5,1,protein_coding,na
AT3G49060,0.000715393227939519,AT3G49060,3,-1,protein_coding,na
AT2G23310,0.000712965616354588,ATRER1C1,2,1,protein_coding,na
AT2G37480,0.00071271591458055,AT2G37480,2,1,protein_coding,na
AT1G60670,0.000712576994612451,AT1G60670,1,1,protein_coding,na
AT2G30680,0.000712185515141939,AT2G30680,2,1,protein_coding,na
AT5G18340,0.000712097947687857,AT5G18340,5,-1,protein_coding,na
AT3G13550,0.000712093586703617,FUS9,3,-1,protein_coding,na
AT2G40770,0.00071145054598626,AT2G40770,2,-1,protein_coding,na
AT4G30480,0.000710710967287091,TPR1,4,1,protein_coding,na
AT3G16270,0.00071018803027237,AT3G16270,3,1,protein_coding,na
AT4G17620,0.000709872653627107,AT4G17620,4,1,protein_coding,na
AT3G47160,0.000709362659970534,AT3G47160,3,-1,protein_coding,na
AT1G63270,0.000709352377360179,ATNAP10,1,-1,protein_coding,na
AT5G22875,0.000707976156325667,AT5G22875,5,1,protein_coding,na
AT2G31215,0.000707784133605932,AT2G31215,2,1,transcription_factor,bHLH
AT1G73030,0.000707373120722388,VPS46.2,1,1,protein_coding,na
AT5G43560,0.000707370115088787,AT5G43560,5,1,protein_coding,na
AT1G56423,0.000707036456883888,AT1G56423,1,1,protein_coding,na
AT1G34270,0.000706111387274235,AT1G34270,1,-1,protein_coding,na
AT3G08510,0.000705310306131227,ATPLC2,3,-1,protein_coding,na
AT3G57980,0.000704381193572725,AT3G57980,3,-1,protein_coding,na
AT5G23575,0.000703185966807521,AT5G23575,5,1,protein_coding,na
AT3G63070,0.000702802087347054,AT3G63070,3,1,protein_coding,na
AT4G29530,0.000702570597642353,AT4G29530,4,1,protein_coding,na
AT3G21220,0.000702427452755362,ATMKK5,3,1,protein_coding,na
AT2G39840,0.000702056143765211,TOPP4,2,1,protein_coding,na
AT5G16550,0.000701854975747898,AT5G16550,5,1,protein_coding,na
AT5G25060,0.000701726988992972,AT5G25060,5,-1,protein_coding,na
AT3G48800,0.000701570457664482,AT3G48800,3,-1,protein_coding,na
AT5G16210,0.000701099986958833,AT5G16210,5,-1,protein_coding,na
AT2G39480,0.000700658592545838,PGP6,2,-1,protein_coding,na
AT3G28715,0.000700653360987774,AT3G28715,3,1,protein_coding,na
AT5G16560,0.000698471345161053,KAN,5,-1,transcription_factor,G2-like
AT4G24980,0.000698416972272033,AT4G24980,4,-1,protein_coding,na
AT2G35690,0.000698072367046364,ACX5,2,1,protein_coding,na
AT5G11350,0.000697844869804117,AT5G11350,5,1,protein_coding,na
AT2G41490,0.000697414204729278,GPT,2,1,protein_coding,na
AT1G68490,0.000697257092819144,AT1G68490,1,1,protein_coding,na
AT3G06820,0.000697182626953702,BRCC36B,3,-1,protein_coding,na
AT4G16580,0.000696413042901262,AT4G16580,4,-1,protein_coding,na
AT2G11000,0.000695690902425509,ATMAK10,2,-1,protein_coding,na
AT1G01930,0.000695285361935284,AT1G01930,1,-1,transcription_factor,C2H2
AT1G22910,0.000695259118046433,AT1G22910,1,1,protein_coding,na
AT1G74320,0.00069378403949778,AT1G74320,1,1,protein_coding,na
AT2G31820,0.000693293857305687,AT2G31820,2,1,protein_coding,na
AT1G52940,0.000693090368318228,PAP5,1,1,protein_coding,na
AT5G08450,0.000693025755805484,AT5G08450,5,-1,protein_coding,na
AT1G19370,0.000692593392987273,AT1G19370,1,-1,protein_coding,na
AT5G19080,0.00069230282727523,AT5G19080,5,1,protein_coding,na
AT3G16090,0.000692225202401003,AT3G16090,3,1,transcription_factor,C3H
AT1G35550,0.000690661205686521,AT1G35550,1,1,protein_coding,na
AT5G02630,0.000690431954103882,AT5G02630,5,1,protein_coding,na
AT4G02075,0.000690284504345903,PIT1,4,-1,protein_coding,na
AT3G01100,0.000690102918622774,HYP1,3,-1,protein_coding,na
AT4G27435,0.000689607961777139,AT4G27435,4,1,protein_coding,na
AT2G04860,0.000689313063713472,AT2G04860,2,-1,protein_coding,na
AT1G31300,0.000689175139916533,AT1G31300,1,1,protein_coding,na
AT4G33530,0.000688792661216575,KUP5,4,-1,protein_coding,na
AT4G29860,0.000688239458538548,EMB2757,4,-1,protein_coding,na
AT3G28710,0.00068755175752885,AT3G28710,3,-1,protein_coding,na
AT3G18773,0.000687294765163679,AT3G18773,3,1,protein_coding,na
AT3G11810,0.000687139253600476,AT3G11810,3,1,protein_coding,na
AT1G23900,0.000687034130995051,GAMMA-ADAPTIN1,1,1,protein_coding,na
AT1G08165,0.000686396306706597,AT1G08165,1,-1,protein_coding,na
AT5G24450,0.000685058173570008,AT5G24450,5,1,protein_coding,na
AT5G27270,0.000684763053891157,EMB976,5,1,protein_coding,na
AT3G60400,0.000684248919357749,AT3G60400,3,1,protein_coding,na
AT4G13400,0.000684134064658954,AT4G13400,4,-1,protein_coding,na
AT4G32600,0.000683483341745238,AT4G32600,4,1,protein_coding,na
AT5G26040,0.000683352440824181,HDA2,5,-1,protein_coding,na
AT3G62010,0.000683096535534768,AT3G62010,3,1,protein_coding,na
AT3G20898,0.000682973031149731,AT3G20898,3,1,protein_coding,na
AT1G65320,0.000682551307701772,AT1G65320,1,-1,protein_coding,na
