GeneID,gene.rank.eff,Associated.Gene.Name,Chromosome.Name,Strand,Gene.Biotype,TF.family
AT5G19850,0.350042825966794,AT5G19850,5,-1,protein_coding,na
AT2G32160,0.338593664937941,AT2G32160,2,1,protein_coding,na
AT4G29120,0.321232319963531,AT4G29120,4,1,protein_coding,na
AT1G80510,0.305591341032304,AT1G80510,1,1,protein_coding,na
AT4G15670,0.294641897521943,AT4G15670,4,1,protein_coding,na
AT1G64400,0.254430324716853,LACS3,1,-1,protein_coding,na
AT4G27740,0.218365218214272,AT4G27740,4,1,protein_coding,na
AT1G70030,0.217900889313239,AT1G70030,1,1,protein_coding,na
AT1G57850,0.217324717792121,AT1G57850,1,1,protein_coding,na
AT5G24530,0.215101391827399,DMR6,5,1,protein_coding,na
AT1G75250,0.211081122230992,ATRL6,1,-1,transcription_factor,MYB-related
AT4G34760,0.198963727350917,AT4G34760,4,-1,protein_coding,na
AT5G40190,0.187311536238626,AT5G40190,5,-1,protein_coding,na
AT1G65490,0.176129193101912,AT1G65490,1,1,protein_coding,na
AT2G42975,0.165806780159165,AT2G42975,2,1,protein_coding,na
AT1G29460,0.158570457156838,AT1G29460,1,-1,protein_coding,na
AT4G11960,0.158268315128367,PGRL1B,4,-1,protein_coding,na
AT1G58300,0.152825611771578,HO4,1,-1,protein_coding,na
AT1G42960,0.152798168413323,AT1G42960,1,1,protein_coding,na
AT3G44310,0.150759321056849,NIT1,3,1,protein_coding,na
AT1G12140,0.150447257788892,FMOGS-OX5,1,1,protein_coding,na
AT4G00955,0.121743991011313,AT4G00955,4,1,protein_coding,na
AT3G45860,0.117226002791981,CRK4,3,-1,protein_coding,na
AT2G46100,0.114170484517829,AT2G46100,2,1,protein_coding,na
AT3G50510,0.112802210952034,LBD28,3,-1,protein_coding,na
AT1G78140,0.11177350860512,AT1G78140,1,-1,protein_coding,na
AT5G35510,0.110333485475224,AT5G35510,5,1,protein_coding,na
AT4G10000,0.110016198699589,AT4G10000,4,-1,protein_coding,na
AT4G00960,0.109568768498052,AT4G00960,4,1,protein_coding,na
AT2G21880,0.103888800392326,ATRAB7A,2,-1,protein_coding,na
AT2G16510,0.0947402116610346,AT2G16510,2,-1,protein_coding,na
AT3G22231,0.0936005563411706,PCC1,3,-1,protein_coding,na
AT1G52780,0.0893894332428939,AT1G52780,1,1,protein_coding,na
AT2G40600,0.0886759167883778,AT2G40600,2,-1,protein_coding,na
AT1G65760,0.0884890264593645,AT1G65760,1,1,protein_coding,na
AT2G46440,0.0854867616478347,ATCNGC11,2,1,protein_coding,na
AT3G06145,0.0848733336398071,AT3G06145,3,-1,protein_coding,na
AT2G46430,0.0832455017673484,ATCNGC3,2,1,protein_coding,na
AT5G02290,0.0778372790660473,NAK,5,-1,protein_coding,na
AT3G55646,0.0764395334849764,AT3G55646,3,1,protein_coding,na
AT2G23600,0.0709224765083934,ACL,2,-1,protein_coding,na
AT3G04210,0.0702137801132203,AT3G04210,3,-1,protein_coding,na
AT1G29390,0.0680248168506489,COR314-TM2,1,-1,protein_coding,na
AT1G12990,0.0655320924017849,AT1G12990,1,1,protein_coding,na
AT1G03055,0.0646963668137123,AT1G03055,1,-1,protein_coding,na
AT1G16320,0.0595925199433034,AT1G16320,1,1,protein_coding,na
AT4G01915,0.0588108441608383,AT4G01915,4,1,protein_coding,na
AT5G08410,0.0581743171019978,FTRA2,5,-1,protein_coding,na
AT3G55040,0.0579867280564424,GSTL2,3,-1,protein_coding,na
AT1G63970,0.0561002340670571,ISPF,1,-1,protein_coding,na
AT1G68660,0.0558339106762623,AT1G68660,1,-1,protein_coding,na
AT1G71910,0.0556694503286701,AT1G71910,1,1,protein_coding,na
AT4G23400,0.053382093735315,PIP1D,4,1,protein_coding,na
AT1G52220,0.0529195960783108,AT1G52220,1,-1,protein_coding,na
AT3G15690,0.0526949398662105,AT3G15690,3,1,protein_coding,na
AT5G16940,0.0512170893404503,AT5G16940,5,-1,protein_coding,na
AT2G42590,0.0486524002319328,GRF9,2,-1,protein_coding,na
AT1G52830,0.0484063256727256,IAA6,1,-1,protein_coding,na
AT4G36945,0.0480228793155649,AT4G36945,4,-1,protein_coding,na
AT4G13150,0.0474470344929632,AT4G13150,4,-1,protein_coding,na
AT4G36105,0.0472759314488786,AT4G36105,4,1,protein_coding,na
AT3G58010,0.0466183129350977,PGL34,3,-1,protein_coding,na
AT3G18773,0.0461344452884819,AT3G18773,3,1,protein_coding,na
AT4G00290,0.0424209156796531,AT4G00290,4,-1,protein_coding,na
AT2G31040,0.0424136190452164,AT2G31040,2,-1,protein_coding,na
AT4G14880,0.0412492117294797,OASA1,4,-1,protein_coding,na
AT1G66100,0.0408668755321216,AT1G66100,1,-1,protein_coding,na
AT3G06070,0.0385906828931195,AT3G06070,3,-1,protein_coding,na
AT5G08330,0.0382017262744623,AT5G08330,5,1,transcription_factor,TCP
AT1G15620,0.0377513819798625,AT1G15620,1,1,protein_coding,na
AT3G50830,0.0374806167852391,COR413-PM2,3,-1,protein_coding,na
AT4G37470,0.0362394059327624,AT4G37470,4,-1,protein_coding,na
AT4G14230,0.034595161981368,AT4G14230,4,-1,protein_coding,na
AT4G27710,0.0344598746189336,CYP709B3,4,1,protein_coding,na
AT3G01290,0.0344490250003969,AT3G01290,3,-1,protein_coding,na
AT3G58730,0.0338929017994903,AT3G58730,3,-1,protein_coding,na
AT2G13810,0.0328626301751603,ALD1,2,1,protein_coding,na
AT3G25240,0.0323567164671285,AT3G25240,3,1,protein_coding,na
AT3G51920,0.0319332604547308,CAM9,3,-1,protein_coding,na
AT1G21270,0.0311959217376437,WAK2,1,1,protein_coding,na
AT1G19660,0.0309026489202757,AT1G19660,1,-1,protein_coding,na
AT4G14910,0.0306205448780666,HISN5B,4,-1,protein_coding,na
AT4G05180,0.0305347525892308,PSBQ,4,-1,protein_coding,na
AT2G02440,0.0301316751988205,AT2G02440,2,1,protein_coding,na
AT5G10250,0.0300179463619241,DOT3,5,-1,protein_coding,na
AT1G26220,0.0295040235460017,AT1G26220,1,1,protein_coding,na
AT2G17695,0.0287610643335466,AT2G17695,2,-1,protein_coding,na
AT2G41250,0.0277436763798126,AT2G41250,2,-1,protein_coding,na
AT2G14580,0.0274522861625225,ATPRB1,2,-1,protein_coding,na
AT1G14290,0.0267802317006038,SBH2,1,-1,protein_coding,na
AT1G75380,0.0266635503175763,ATBBD1,1,-1,protein_coding,na
AT3G15840,0.0262974916871038,PIFI,3,-1,protein_coding,na
AT1G32080,0.025773068084821,AT1G32080,1,-1,protein_coding,na
AT3G01080,0.0253762529305121,WRKY58,3,1,transcription_factor,WRKY
AT1G02475,0.0249105739442376,AT1G02475,1,-1,protein_coding,na
AT1G75460,0.0242032851968244,AT1G75460,1,1,protein_coding,na
AT1G64370,0.0236514491209963,AT1G64370,1,1,protein_coding,na
AT1G12900,0.0232686107586545,GAPA-2,1,-1,protein_coding,na
AT2G32880,0.0228784504198296,AT2G32880,2,-1,protein_coding,na
AT4G30110,0.0228710075961234,HMA2,4,-1,protein_coding,na
AT3G21460,0.0227921657326654,AT3G21460,3,-1,protein_coding,na
AT3G56080,0.0227401408535482,AT3G56080,3,-1,protein_coding,na
AT1G62430,0.0225838294602642,ATCDS1,1,-1,protein_coding,na
AT2G26340,0.0224824150009931,AT2G26340,2,1,protein_coding,na
AT2G40270,0.0221135440038423,AT2G40270,2,-1,protein_coding,na
AT4G14680,0.0218355891876566,APS3,4,-1,protein_coding,na
AT5G22830,0.0215235963986815,ATMGT10,5,1,protein_coding,na
AT1G70580,0.0214436659011525,AOAT2,1,1,protein_coding,na
AT2G44210,0.0207259204675214,AT2G44210,2,1,protein_coding,na
AT3G50470,0.0206645220692164,HR3,3,1,protein_coding,na
AT1G15790,0.0204354068575261,AT1G15790,1,-1,protein_coding,na
AT3G26170,0.0202679151701415,CYP71B19,3,-1,protein_coding,na
AT1G03400,0.0197681300458052,AT1G03400,1,-1,protein_coding,na
AT3G47090,0.0196404321950677,AT3G47090,3,-1,protein_coding,na
AT1G14205,0.0195689194172888,AT1G14205,1,1,protein_coding,na
AT3G21360,0.0193846100357486,AT3G21360,3,1,protein_coding,na
AT1G11790,0.0193753724177369,ADT1,1,1,protein_coding,na
AT3G44620,0.0189455321237688,AT3G44620,3,1,protein_coding,na
AT3G47100,0.018773647816613,AT3G47100,3,1,protein_coding,na
AT4G22890,0.0182304990936716,PGR5-LIKEA,4,1,protein_coding,na
AT3G12320,0.0182238743897795,AT3G12320,3,1,protein_coding,na
AT5G37070,0.018133964701721,AT5G37070,5,1,protein_coding,na
AT4G04850,0.0179448117880992,KEA3,4,1,protein_coding,na
AT1G27060,0.0178956910206098,AT1G27060,1,1,protein_coding,na
AT1G05690,0.0177150966057815,BT3,1,1,protein_coding,na
AT5G08320,0.0176636811489036,AT5G08320,5,1,protein_coding,na
AT5G37360,0.0175918924291498,AT5G37360,5,-1,protein_coding,na
AT4G18370,0.0174102108148653,DEG5,4,1,protein_coding,na
AT1G45474,0.0169053193249407,LHCA5,1,1,protein_coding,na
AT1G29700,0.0168480931252452,AT1G29700,1,-1,protein_coding,na
AT5G10605,0.0161100493655658,AT5G10605,5,-1,protein_coding,na
AT1G11310,0.0154940952314555,MLO2,1,-1,protein_coding,na
AT3G19400,0.0154862740495344,AT3G19400,3,1,protein_coding,na
AT1G73740,0.0153483049871418,AT1G73740,1,1,protein_coding,na
AT2G24420,0.015313954889665,AT2G24420,2,1,protein_coding,na
AT1G66900,0.0152879894336834,AT1G66900,1,1,protein_coding,na
AT5G28020,0.015084748406569,CYSD2,5,-1,protein_coding,na
AT5G07120,0.0149351988346571,SNX2b,5,-1,protein_coding,na
AT1G73650,0.0148651611993439,AT1G73650,1,-1,protein_coding,na
AT3G13410,0.014640192481626,AT3G13410,3,-1,protein_coding,na
AT1G18730,0.0145092825935436,NDF6,1,1,protein_coding,na
AT5G18050,0.0139875310631622,AT5G18050,5,-1,protein_coding,na
AT4G29810,0.013972453719293,ATMKK2,4,-1,protein_coding,na
AT2G33530,0.0138993856195318,scpl46,2,-1,protein_coding,na
AT1G74440,0.0138029098705671,AT1G74440,1,-1,protein_coding,na
AT4G35450,0.0137396529805307,AKR2,4,1,protein_coding,na
AT1G67840,0.0135694417310146,CSK,1,1,protein_coding,na
AT3G05345,0.0134602487974284,AT3G05345,3,-1,protein_coding,na
AT1G69720,0.0134556979757855,HO3,1,1,protein_coding,na
AT3G06150,0.0132783387252324,AT3G06150,3,-1,protein_coding,na
AT2G42690,0.0131318426736199,AT2G42690,2,-1,protein_coding,na
AT1G23130,0.0131053043606076,AT1G23130,1,1,protein_coding,na
AT1G14310,0.0129849734919499,AT1G14310,1,1,protein_coding,na
AT5G03455,0.0129532511400819,CDC25,5,1,protein_coding,na
AT4G36530,0.0128513032775392,AT4G36530,4,-1,protein_coding,na
AT3G10600,0.0128027369790496,CAT7,3,1,protein_coding,na
AT4G35090,0.0126661791151068,CAT2,4,-1,protein_coding,na
AT1G72930,0.0125322601860496,TIR,1,1,protein_coding,na
AT5G39450,0.0123175904594232,AT5G39450,5,1,protein_coding,na
AT4G23130,0.0123045285159146,CRK5,4,-1,protein_coding,na
AT1G03020,0.0122737642127852,AT1G03020,1,-1,protein_coding,na
AT1G69460,0.0121841798279719,AT1G69460,1,-1,protein_coding,na
AT1G52290,0.0120612850289456,AT1G52290,1,-1,protein_coding,na
AT4G23730,0.0120080344193523,AT4G23730,4,1,protein_coding,na
AT5G06530,0.011895300032568,AT5G06530,5,-1,protein_coding,na
AT1G78680,0.0118506138165069,GGH2,1,1,protein_coding,na
AT1G06820,0.0117021008336264,CRTISO,1,-1,protein_coding,na
AT2G39360,0.0116836752139811,AT2G39360,2,-1,protein_coding,na
AT2G41090,0.0116302615533278,AT2G41090,2,1,protein_coding,na
AT3G50750,0.0115728947461906,BEH1,3,-1,transcription_factor,BZR
AT1G20810,0.011555011972825,AT1G20810,1,1,protein_coding,na
AT4G15320,0.0115335428728375,ATCSLB06,4,-1,protein_coding,na
AT2G24390,0.0115094636174461,AT2G24390,2,1,protein_coding,na
AT4G00970,0.0114985164815785,CRK41,4,1,protein_coding,na
AT1G17610,0.0113814966504668,AT1G17610,1,1,protein_coding,na
AT4G31115,0.011347806110684,AT4G31115,4,1,protein_coding,na
AT1G29660,0.0111569389986382,AT1G29660,1,1,protein_coding,na
AT1G09180,0.0110939746234805,ATSAR1,1,1,protein_coding,na
AT5G17340,0.0109098884726087,AT5G17340,5,-1,protein_coding,na
AT2G43180,0.0107723554777284,AT2G43180,2,-1,protein_coding,na
AT3G20420,0.0107179407755384,RTL2,3,-1,protein_coding,na
AT4G17050,0.0105447845761691,UGLYAH,4,1,protein_coding,na
AT3G46290,0.0105239439139028,HERK1,3,1,protein_coding,na
AT1G06650,0.0104588912946092,AT1G06650,1,1,protein_coding,na
AT2G01260,0.0104228865285327,AT2G01260,2,-1,protein_coding,na
AT4G36150,0.0103926038066566,AT4G36150,4,1,protein_coding,na
AT1G16880,0.01034085405497,AT1G16880,1,1,protein_coding,na
AT3G24160,0.0102500013117726,PMP,3,1,protein_coding,na
AT2G32487,0.0101187297920775,AT2G32487,2,1,protein_coding,na
AT1G65790,0.0100783664251263,ARK1,1,1,protein_coding,na
AT1G01120,0.0100399463581856,KCS1,1,-1,protein_coding,na
AT4G20410,0.00995110354275765,GSNAP,4,-1,protein_coding,na
AT4G34950,0.00991686735462427,AT4G34950,4,-1,protein_coding,na
AT5G26720,0.00987637475284825,AT5G26720,5,1,protein_coding,na
AT1G72890,0.00981165974403802,AT1G72890,1,1,protein_coding,na
AT2G33255,0.00976915079967822,AT2G33255,2,1,protein_coding,na
AT5G03545,0.00975971476103815,AT4,5,1,protein_coding,na
AT3G02730,0.00969204132341872,TRXF1,3,-1,protein_coding,na
AT2G31880,0.00962070554867231,SOBIR1,2,1,protein_coding,na
AT5G01750,0.00955412680372574,AT5G01750,5,1,protein_coding,na
AT5G03880,0.00951291386457017,AT5G03880,5,-1,protein_coding,na
AT3G44100,0.00946415556542336,AT3G44100,3,-1,protein_coding,na
AT1G19960,0.00943863047725089,AT1G19960,1,1,protein_coding,na
AT3G46980,0.00935160022712337,PHT4;3,3,-1,protein_coding,na
AT2G30520,0.00934633689968989,RPT2,2,-1,protein_coding,na
AT4G26070,0.0093004195067954,MEK1,4,1,protein_coding,na
AT3G26960,0.00920648854854739,AT3G26960,3,-1,protein_coding,na
AT2G07280,0.00920516187441404,AT2G07280,2,1,protein_coding,na
AT3G46630,0.00913851851502085,AT3G46630,3,-1,protein_coding,na
AT3G10940,0.0091359709415939,AT3G10940,3,-1,protein_coding,na
AT1G73655,0.00913438742432542,AT1G73655,1,-1,protein_coding,na
AT1G63855,0.00912288004054798,AT1G63855,1,-1,protein_coding,na
AT3G48080,0.00909167478671715,AT3G48080,3,-1,protein_coding,na
AT3G53420,0.00907080181295233,PIP2A,3,-1,protein_coding,na
AT1G72610,0.00903029225752685,GLP1,1,-1,protein_coding,na
AT2G36895,0.00902809774162688,AT2G36895,2,-1,protein_coding,na
AT1G55910,0.00897985333527908,ZIP11,1,1,protein_coding,na
AT2G16660,0.00888902345433014,AT2G16660,2,-1,protein_coding,na
AT3G22120,0.00884323391443347,CWLP,3,-1,protein_coding,na
AT1G17240,0.00878773769219869,AtRLP2,1,-1,protein_coding,na
AT1G67890,0.00877465086048243,AT1G67890,1,1,protein_coding,na
AT3G16250,0.00871174570296949,NDF4,3,-1,protein_coding,na
AT1G16460,0.00869512772949721,RDH2,1,-1,protein_coding,na
AT4G31530,0.00867450083789423,AT4G31530,4,1,protein_coding,na
AT5G38940,0.00849192838968071,AT5G38940,5,1,protein_coding,na
AT3G16990,0.00846191202286639,AT3G16990,3,-1,protein_coding,na
AT3G51510,0.00832595548486193,AT3G51510,3,1,protein_coding,na
AT1G20260,0.00797473942289835,AT1G20260,1,1,protein_coding,na
AT1G18890,0.0079549913484724,ATCDPK1,1,-1,protein_coding,na
AT2G38690,0.00792291590199452,AT2G38690,2,-1,protein_coding,na
AT3G50120,0.00787585293050058,AT3G50120,3,-1,protein_coding,na
AT5G18760,0.0077881030914214,AT5G18760,5,-1,protein_coding,na
AT1G77930,0.00776202599113226,AT1G77930,1,1,protein_coding,na
AT4G11460,0.00769578925507807,CRK30,4,1,protein_coding,na
AT1G54500,0.00766464533284773,AT1G54500,1,-1,protein_coding,na
AT2G14910,0.00762550762709612,AT2G14910,2,-1,protein_coding,na
AT3G04890,0.0076177727319587,AT3G04890,3,1,protein_coding,na
AT2G04032,0.00755076006334993,ZIP7,2,1,protein_coding,na
AT1G34750,0.00754693036903015,AT1G34750,1,-1,protein_coding,na
AT5G23750,0.00753652654399083,AT5G23750,5,-1,protein_coding,na
AT1G32220,0.00749394758772582,AT1G32220,1,1,protein_coding,na
AT4G20220,0.0074630594685525,AT4G20220,4,1,protein_coding,na
AT2G39470,0.00742521242355996,PPL2,2,1,protein_coding,na
AT5G07580,0.00740144850903579,AT5G07580,5,1,transcription_factor,AP2-EREBP
AT2G04700,0.0073456203043992,AT2G04700,2,1,protein_coding,na
AT5G23320,0.00732456949493528,ATSTE14,5,1,protein_coding,na
AT1G17600,0.00727030986181999,AT1G17600,1,-1,protein_coding,na
AT3G07470,0.00725198545841475,AT3G07470,3,-1,protein_coding,na
AT2G14750,0.00722779351903817,APK,2,1,protein_coding,na
AT5G43850,0.00718555750747133,ATARD4,5,-1,protein_coding,na
AT1G31200,0.00714713153599729,ATPP2-A9,1,-1,protein_coding,na
AT4G33500,0.00711690354085258,AT4G33500,4,-1,protein_coding,na
AT1G50732,0.00708235196602206,AT1G50732,1,1,protein_coding,na
AT2G32500,0.00707644703816692,AT2G32500,2,-1,protein_coding,na
AT2G48000,0.00707283674331808,AT2G48000,2,-1,protein_coding,na
AT2G23770,0.00703693644178214,AT2G23770,2,-1,protein_coding,na
AT3G44630,0.00696353944980005,AT3G44630,3,1,protein_coding,na
AT3G56020,0.00695782617913176,AT3G56020,3,-1,protein_coding,na
AT3G26230,0.00695354693356773,CYP71B24,3,-1,protein_coding,na
AT1G23110,0.00695298697446216,AT1G23110,1,-1,protein_coding,na
AT5G22390,0.00692342090730689,AT5G22390,5,-1,protein_coding,na
AT2G28430,0.00691826490882596,AT2G28430,2,-1,protein_coding,na
AT5G18060,0.00691562090979348,AT5G18060,5,1,protein_coding,na
AT3G61210,0.00680892502575533,AT3G61210,3,-1,protein_coding,na
AT4G13550,0.00679933802091856,AT4G13550,4,-1,protein_coding,na
AT1G32070,0.00679354557758077,ATNSI,1,-1,protein_coding,na
AT3G47560,0.00678696926590143,AT3G47560,3,-1,protein_coding,na
AT5G22380,0.00674452288081438,anac090,5,-1,transcription_factor,NAC
AT5G14970,0.00667197730895349,AT5G14970,5,1,protein_coding,na
AT2G32560,0.00666821135376236,AT2G32560,2,1,protein_coding,na
AT1G61300,0.00662558828549264,AT1G61300,1,-1,protein_coding,na
AT2G24940,0.00662199470174534,AtMAPR2,2,1,protein_coding,na
AT5G43240,0.00660601758064215,AT5G43240,5,-1,protein_coding,na
AT4G33530,0.00653499199776862,KUP5,4,-1,protein_coding,na
AT1G75020,0.00651828614127719,LPAT4,1,1,protein_coding,na
AT2G17340,0.00651520459789509,AT2G17340,2,-1,protein_coding,na
AT3G07460,0.00650967533039054,AT3G07460,3,-1,protein_coding,na
AT3G48090,0.00650872231411129,EDS1,3,-1,protein_coding,na
AT4G09650,0.00647787663822877,ATPD,4,1,protein_coding,na
AT4G13220,0.00646396344116812,AT4G13220,4,-1,protein_coding,na
AT3G12685,0.00644061478087711,AT3G12685,3,-1,protein_coding,na
AT2G04039,0.00641649580382275,AT2G04039,2,1,protein_coding,na
AT4G13200,0.00634621115656687,AT4G13200,4,-1,protein_coding,na
AT1G21065,0.00630321871718453,AT1G21065,1,1,protein_coding,na
AT3G60810,0.0062886468696646,AT3G60810,3,1,protein_coding,na
AT4G11570,0.00628357784218478,AT4G11570,4,1,protein_coding,na
AT3G50480,0.00628231057038162,HR4,3,1,protein_coding,na
AT2G05620,0.00627663671359417,PGR5,2,-1,protein_coding,na
AT4G39250,0.00617582960569516,ATRL1,4,-1,transcription_factor,MYB-related
AT5G11740,0.00617202389540881,AGP15,5,1,protein_coding,na
AT2G25605,0.00614895691895001,AT2G25605,2,1,protein_coding,na
AT1G73030,0.00614158510276078,VPS46.2,1,1,protein_coding,na
AT1G48420,0.00613207124793448,D-CDES,1,-1,protein_coding,na
AT5G12050,0.0061134288287343,AT5G12050,5,1,protein_coding,na
AT1G19150,0.00610322274225958,LHCA6,1,1,protein_coding,na
AT1G64980,0.00602650816808942,AT1G64980,1,-1,protein_coding,na
AT3G25805,0.00601334524169335,AT3G25805,3,-1,protein_coding,na
AT3G48420,0.00599256761119602,AT3G48420,3,1,protein_coding,na
AT3G19340,0.00591467216577061,AT3G19340,3,-1,protein_coding,na
AT2G34655,0.00589651810950074,AT2G34655,2,1,protein_coding,na
AT2G41330,0.00586852122817592,AT2G41330,2,1,protein_coding,na
AT2G17120,0.00585066882166895,LYM2,2,1,protein_coding,na
AT1G14280,0.00584377218421427,PKS2,1,1,protein_coding,na
AT4G37770,0.00583929777451827,ACS8,4,1,protein_coding,na
AT3G26630,0.00582836211567485,AT3G26630,3,-1,protein_coding,na
AT4G29050,0.00578796686944063,AT4G29050,4,-1,protein_coding,na
AT1G07620,0.00577960993999322,ATOBGM,1,-1,protein_coding,na
AT3G05320,0.00577762943702886,AT3G05320,3,-1,protein_coding,na
AT5G27290,0.00577141558145321,AT5G27290,5,-1,protein_coding,na
AT1G30910,0.0057663367740097,AT1G30910,1,1,protein_coding,na
AT3G27050,0.00574467875802339,AT3G27050,3,-1,protein_coding,na
AT1G52340,0.00571230099595769,ABA2,1,-1,protein_coding,na
AT1G75690,0.00570706341166751,AT1G75690,1,-1,protein_coding,na
AT2G44230,0.00569096649441393,AT2G44230,2,1,protein_coding,na
AT4G01935,0.00567603554928495,AT4G01935,4,1,protein_coding,na
AT4G14860,0.00563053567776535,atofp11,4,1,protein_coding,na
AT1G69550,0.00557581071532483,AT1G69550,1,-1,protein_coding,na
AT4G27100,0.00555177849814936,AT4G27100,4,1,protein_coding,na
AT4G26860,0.00553693530187509,AT4G26860,4,-1,protein_coding,na
AT2G19940,0.00553183624132496,AT2G19940,2,1,protein_coding,na
AT4G22305,0.00552273558956046,AT4G22305,4,-1,protein_coding,na
AT2G31870,0.00550352954531583,TEJ,2,-1,protein_coding,na
AT1G13110,0.00549102345929682,CYP71B7,1,1,protein_coding,na
AT2G17220,0.00546110337813544,AT2G17220,2,-1,protein_coding,na
AT4G02530,0.00545955818079366,AT4G02530,4,-1,protein_coding,na
AT1G07700,0.00536337653177435,AT1G07700,1,1,protein_coding,na
AT4G19450,0.00531210938597129,AT4G19450,4,1,protein_coding,na
AT3G10230,0.0053075743221795,LYC,3,-1,protein_coding,na
AT1G08450,0.00530707814087657,CRT3,1,-1,protein_coding,na
AT4G15680,0.00527835495146789,AT4G15680,4,1,protein_coding,na
AT4G13360,0.00527396092540428,AT4G13360,4,1,protein_coding,na
AT5G27280,0.00525387226862404,AT5G27280,5,1,protein_coding,na
AT2G03750,0.00523908622838638,AT2G03750,2,-1,protein_coding,na
AT4G02120,0.00522711469126045,AT4G02120,4,1,protein_coding,na
AT1G74730,0.00520762184670012,AT1G74730,1,1,protein_coding,na
AT1G19800,0.00518989331646369,TGD1,1,1,protein_coding,na
AT1G65320,0.00518805052810747,AT1G65320,1,-1,protein_coding,na
AT5G17880,0.00517228623621627,CSA1,5,-1,protein_coding,na
AT1G26670,0.00516664073284907,VTI12,1,1,protein_coding,na
AT3G29350,0.00515941272184467,AHP2,3,-1,protein_coding,na
AT1G49380,0.00515878748943388,AT1G49380,1,1,protein_coding,na
AT4G04770,0.00513264217531297,ATABC1,4,-1,protein_coding,na
AT3G50820,0.00511494161365101,PSBO2,3,-1,protein_coding,na
AT4G02420,0.00507347301810063,AT4G02420,4,-1,protein_coding,na
AT3G26180,0.0050679100062778,CYP71B20,3,-1,protein_coding,na
AT4G01280,0.00503861177985602,AT4G01280,4,1,transcription_factor,MYB-related
AT3G62930,0.00503834055002731,AT3G62930,3,-1,protein_coding,na
AT3G27925,0.00502385296645693,DEGP1,3,-1,protein_coding,na
AT4G00880,0.00501449419870292,AT4G00880,4,-1,protein_coding,na
AT5G18080,0.00500132601867539,AT5G18080,5,1,protein_coding,na
AT3G23400,0.00496982108334106,FIB4,3,-1,protein_coding,na
AT1G53090,0.00496936712866089,SPA4,1,1,protein_coding,na
AT1G52230,0.00496802772970429,PSAH2,1,1,protein_coding,na
