GeneID,gene.rank.eff,Associated.Gene.Name,Chromosome.Name,Strand,Gene.Biotype,TF.family
AT1G67910,0.989697732731542,AT1G67910,1,-1,transcription_factor,CAMTA
AT1G53320,0.98914129193694,AtTLP7,1,-1,transcription_factor,TUB
AT5G01210,0.987667881504045,AT5G01210,5,1,protein_coding,na
AT5G15860,0.98763457024245,ATPCME,5,-1,protein_coding,na
AT1G27670,0.986020918239146,AT1G27670,1,-1,protein_coding,na
AT5G36900,0.986010047846138,AT5G36900,5,1,protein_coding,na
AT4G39070,0.985743273925999,AT4G39070,4,-1,transcription_factor,C2C2-CO-like
AT4G14130,0.985436696737609,XTR7,4,-1,protein_coding,na
AT1G07985,0.98518508799465,AT1G07985,1,1,protein_coding,na
AT2G26070,0.984652955178435,RTE1,2,-1,protein_coding,na
AT2G21910,0.984348464653873,CYP96A5,2,1,protein_coding,na
AT3G14362,0.983748658611621,DVL19,3,-1,protein_coding,na
AT3G55770,0.983622890412405,AT3G55770,3,1,protein_coding,na
AT5G33390,0.983572071343447,AT5G33390,5,1,protein_coding,na
AT4G01680,0.983292016680215,MYB55,4,-1,transcription_factor,MYB
AT3G50330,0.981990516104493,HEC2,3,-1,transcription_factor,bHLH
AT3G24120,0.981975437204428,AT3G24120,3,-1,transcription_factor,G2-like
AT3G12820,0.980807208883686,AtMYB10,3,-1,transcription_factor,MYB
AT2G15010,0.980656165464205,AT2G15010,2,1,protein_coding,na
AT2G01450,0.978858111772653,ATMPK17,2,-1,protein_coding,na
AT1G74790,0.978661365635866,AT1G74790,1,1,protein_coding,na
AT4G10380,0.976836777318249,NIP5;1,4,-1,protein_coding,na
AT5G10860,0.975581062270827,AT5G10860,5,-1,protein_coding,na
AT2G24800,0.975564708177554,AT2G24800,2,-1,protein_coding,na
AT1G33790,0.975415390287474,AT1G33790,1,1,protein_coding,na
AT1G07350,0.975400833609744,AT1G07350,1,-1,protein_coding,na
AT3G18530,0.975392418585571,AT3G18530,3,-1,protein_coding,na
AT3G01470,0.974083498352435,ATHB-1,3,-1,transcription_factor,Homeobox
AT4G35720,0.97252133308729,AT4G35720,4,1,protein_coding,na
AT2G14900,0.97187658729876,AT2G14900,2,1,protein_coding,na
AT3G05150,0.971172318725107,AT3G05150,3,1,transcription_factor,C2H2
AT1G80570,0.971060109144604,AT1G80570,1,1,protein_coding,na
AT1G15840,0.969816686282894,AT1G15840,1,1,protein_coding,na
AT5G18650,0.969167377056736,AT5G18650,5,1,protein_coding,na
AT2G40940,0.968296576792122,ERS1,2,-1,protein_coding,na
AT4G14140,0.968084876146743,DMT2,4,1,protein_coding,na
AT3G08930,0.967570655048326,AT3G08930,3,1,protein_coding,na
AT2G43930,0.967280360132127,AT2G43930,2,1,protein_coding,na
AT4G10240,0.966971605387274,AT4G10240,4,-1,protein_coding,na
AT1G63800,0.96673723632843,UBC5,1,-1,protein_coding,na
AT5G03670,0.966117314453349,AT5G03670,5,1,protein_coding,na
AT4G23680,0.965447380757171,AT4G23680,4,-1,protein_coding,na
AT3G61860,0.963459751460932,ATRSP31,3,-1,protein_coding,na
AT5G04770,0.96248404520673,ATCAT6,5,1,protein_coding,na
AT1G62380,0.962307154370109,ACO2,1,1,protein_coding,na
AT2G43080,0.959963220610491,AT-P4H-1,2,1,protein_coding,na
AT4G28800,0.959824986856535,AT4G28800,4,1,transcription_factor,bHLH
AT3G10290,0.958898373472367,AT3G10290,3,-1,protein_coding,na
AT1G71410,0.958886968507112,AT1G71410,1,-1,protein_coding,na
AT4G37580,0.958595833707596,HLS1,4,1,protein_coding,na
AT2G15240,0.957860477449981,AT2G15240,2,-1,protein_coding,na
AT3G24315,0.957361776395406,AtSec20,3,-1,protein_coding,na
AT2G46990,0.957233594955487,IAA20,2,1,protein_coding,na
AT2G41760,0.95653388526383,AT2G41760,2,1,protein_coding,na
AT3G60530,0.956249875036977,GATA4,3,1,transcription_factor,C2C2-Gata
AT3G51410,0.956246767413628,AT3G51410,3,-1,protein_coding,na
AT1G80780,0.953616130465538,AT1G80780,1,1,protein_coding,na
AT4G37870,0.953549934531792,PCK1,4,-1,protein_coding,na
AT5G01600,0.949219588925127,ATFER1,5,-1,protein_coding,na
AT3G23020,0.9488106406166,AT3G23020,3,-1,protein_coding,na
AT1G26665,0.947750940121664,AT1G26665,1,1,protein_coding,na
AT1G17400,0.945880949360545,AT1G17400,1,-1,protein_coding,na
AT1G78660,0.943745731238219,ATGGH1,1,1,protein_coding,na
AT1G14890,0.943651316927883,AT1G14890,1,1,protein_coding,na
AT5G05430,0.94156384626048,AT5G05430,5,-1,protein_coding,na
AT1G66780,0.941268906067705,AT1G66780,1,1,protein_coding,na
AT2G44570,0.941111168278697,AtGH9B12,2,-1,protein_coding,na
AT4G19860,0.94079607480901,AT4G19860,4,-1,protein_coding,na
AT4G28720,0.939478165547646,YUC8,4,1,protein_coding,na
AT2G34020,0.939123410560991,AT2G34020,2,-1,protein_coding,na
AT1G14860,0.937752503540092,atnudt18,1,1,protein_coding,na
AT2G18250,0.935605831924635,ATCOAD,2,1,protein_coding,na
AT2G41070,0.934934315917187,EEL,2,1,transcription_factor,bZIP
AT1G73120,0.933617727042086,AT1G73120,1,-1,protein_coding,na
AT3G44570,0.933551752960661,AT3G44570,3,1,protein_coding,na
AT2G37025,0.93276693276624,TRFL8,2,1,protein_coding,na
AT5G03310,0.928379994432698,AT5G03310,5,-1,protein_coding,na
AT3G10760,0.927063530352585,AT3G10760,3,1,transcription_factor,G2-like
AT3G19100,0.926510033337231,AT3G19100,3,1,protein_coding,na
AT3G21330,0.925422751468378,AT3G21330,3,1,transcription_factor,bHLH
AT5G01740,0.925278146154518,AT5G01740,5,1,protein_coding,na
AT5G01800,0.924351704948533,AT5G01800,5,1,protein_coding,na
AT4G36780,0.921839894561636,BEH2,4,-1,transcription_factor,BZR
AT3G29639,0.919665720446446,AT3G29639,3,-1,protein_coding,na
AT1G09530,0.919661106576496,PIF3,1,1,transcription_factor,bHLH
AT1G76210,0.919097369983586,AT1G76210,1,-1,protein_coding,na
AT1G06080,0.919015743470791,ADS1,1,1,protein_coding,na
AT5G05420,0.917798840615776,AT5G05420,5,-1,protein_coding,na
AT5G03730,0.917067071466991,CTR1,5,-1,protein_coding,na
AT1G35625,0.916680104805422,AT1G35625,1,-1,protein_coding,na
AT1G36050,0.915762354081865,AT1G36050,1,1,protein_coding,na
AT5G35525,0.915681115394765,AT5G35525,5,1,protein_coding,na
AT3G48970,0.915667900990127,AT3G48970,3,-1,protein_coding,na
AT3G18535,0.912692698341613,AT3G18535,3,-1,protein_coding,na
AT3G53840,0.912332425320848,AT3G53840,3,1,protein_coding,na
AT2G37130,0.910928639594127,AT2G37130,2,-1,protein_coding,na
AT5G14360,0.909270575355718,AT5G14360,5,1,protein_coding,na
AT5G02540,0.907792592476987,AT5G02540,5,1,protein_coding,na
AT1G20790,0.903088334545509,AT1G20790,1,-1,protein_coding,na
AT4G03380,0.901684590396158,AT4G03380,4,-1,protein_coding,na
AT1G79750,0.900692509653885,ATNADP-ME4,1,-1,protein_coding,na
AT1G36060,0.9005377977258,AT1G36060,1,-1,transcription_factor,AP2-EREBP
AT5G16470,0.898824098176701,AT5G16470,5,1,transcription_factor,C2H2
AT3G53410,0.892557627547263,AT3G53410,3,-1,protein_coding,na
AT3G29330,0.891479608714492,AT3G29330,3,-1,protein_coding,na
AT1G63140,0.891361718543121,AT1G63140,1,1,protein_coding,na
AT4G20380,0.890937581636475,LSD1,4,1,protein_coding,na
AT5G26280,0.888294426195493,AT5G26280,5,1,protein_coding,na
AT1G29780,0.883860180971492,AT1G29780,1,1,protein_coding,na
AT1G75440,0.880297247977315,UBC16,1,1,protein_coding,na
AT1G29090,0.879480876704703,AT1G29090,1,-1,protein_coding,na
AT1G23020,0.878570650687428,FRO3,1,-1,protein_coding,na
AT2G39705,0.878494592403443,RTFL8,2,1,protein_coding,na
AT1G28660,0.87709479715522,AT1G28660,1,-1,protein_coding,na
AT2G37670,0.869471328776901,AT2G37670,2,-1,protein_coding,na
AT3G11770,0.867511046486437,AT3G11770,3,-1,protein_coding,na
AT1G75540,0.865659003306172,STH2,1,1,transcription_factor,C2C2-CO-like
AT1G52100,0.865655456291359,AT1G52100,1,-1,protein_coding,na
AT1G50420,0.8649973746676,SCL3,1,-1,transcription_factor,GRAS
AT1G64160,0.863581397236796,AT1G64160,1,1,protein_coding,na
AT1G36980,0.863391442909994,AT1G36980,1,1,protein_coding,na
AT1G05780,0.863067041345934,AT1G05780,1,1,protein_coding,na
AT4G01335,0.862605164336331,AT4G01335,4,1,protein_coding,na
AT1G23050,0.862278990428209,AT1G23050,1,1,protein_coding,na
AT3G62560,0.859887669223064,AT3G62560,3,1,protein_coding,na
AT5G27410,0.858428919293615,AT5G27410,5,1,protein_coding,na
AT4G27130,0.851577651374978,AT4G27130,4,-1,protein_coding,na
AT5G23050,0.851545543086869,AAE17,5,-1,protein_coding,na
AT1G28330,0.851454304802892,DRM1,1,-1,protein_coding,na
AT4G13400,0.851398967399346,AT4G13400,4,-1,protein_coding,na
AT3G51040,0.84944721060453,RTH,3,-1,protein_coding,na
AT1G73300,0.848536988481461,scpl2,1,-1,protein_coding,na
AT4G38570,0.848306280862299,PIS2,4,-1,protein_coding,na
AT3G48260,0.847284832546531,WNK3,3,-1,protein_coding,na
AT5G05860,0.843587890014543,UGT76C2,5,1,protein_coding,na
AT1G67480,0.843381476891472,AT1G67480,1,1,protein_coding,na
AT2G43050,0.841957118281924,ATPMEPCRD,2,1,protein_coding,na
AT3G30180,0.837204194836597,CYP85A2,3,1,protein_coding,na
AT1G06700,0.835058562568705,AT1G06700,1,-1,protein_coding,na
AT5G07440,0.831459168806624,GDH2,5,1,protein_coding,na
AT5G38100,0.827988692613329,AT5G38100,5,-1,protein_coding,na
AT2G34690,0.826955181365567,ACD11,2,1,protein_coding,na
AT3G09160,0.821408355705851,AT3G09160,3,-1,protein_coding,na
AT3G21090,0.820069625667053,AT3G21090,3,-1,protein_coding,na
AT2G37678,0.81890706831614,FHY1,2,-1,protein_coding,na
AT3G57790,0.817721601555745,AT3G57790,3,-1,protein_coding,na
AT2G47780,0.802929031888488,AT2G47780,2,1,protein_coding,na
AT4G31380,0.799629427881849,FLP1,4,1,protein_coding,na
AT3G47010,0.797839516134778,AT3G47010,3,-1,protein_coding,na
AT2G41850,0.79350038622703,PGAZAT,2,-1,protein_coding,na
AT1G73066,0.793460890975367,AT1G73066,1,1,protein_coding,na
AT1G09280,0.792466151600005,AT1G09280,1,-1,protein_coding,na
AT1G60450,0.792245465784241,AtGolS7,1,-1,protein_coding,na
AT2G37030,0.790518012127496,AT2G37030,2,1,protein_coding,na
AT3G27440,0.787206934405179,UKL5,3,1,protein_coding,na
AT3G28310,0.784703488355965,AT3G28310,3,1,protein_coding,na
AT2G43910,0.782335119056354,ATHOL1,2,-1,protein_coding,na
AT4G03140,0.781014604245337,AT4G03140,4,1,protein_coding,na
AT5G11260,0.775981035760582,HY5,5,-1,transcription_factor,bZIP
AT3G23560,0.775794308598225,ALF5,3,-1,protein_coding,na
AT3G51840,0.771348055638884,ACX4,3,-1,protein_coding,na
AT4G19950,0.764740937621972,AT4G19950,4,1,protein_coding,na
AT2G48100,0.747085023620035,AT2G48100,2,1,transcription_factor,C2H2
AT1G15800,0.745950192345894,AT1G15800,1,-1,protein_coding,na
AT4G25580,0.744701886757848,AT4G25580,4,1,protein_coding,na
AT1G47540,0.744429541122875,AT1G47540,1,-1,protein_coding,na
AT3G60300,0.74284663581792,AT3G60300,3,1,protein_coding,na
AT5G03340,0.735793748247425,AT5G03340,5,-1,protein_coding,na
AT3G10985,0.721102121250988,SAG20,3,1,protein_coding,na
AT3G23880,0.709899598814112,AT3G23880,3,-1,protein_coding,na
AT1G01725,0.705075662812841,AT1G01725,1,-1,protein_coding,na
AT3G25717,0.701751699341319,RTFL16,3,-1,protein_coding,na
AT4G36720,0.699331487467533,HVA22K,4,1,protein_coding,na
AT4G15550,0.696580682497401,IAGLU,4,-1,protein_coding,na
AT3G28710,0.695704861785686,AT3G28710,3,-1,protein_coding,na
AT2G43430,0.688793134362678,GLX2-1,2,-1,protein_coding,na
AT1G45050,0.685385171983599,ATUBC2-1,1,1,protein_coding,na
AT3G04350,0.684743305952349,AT3G04350,3,-1,protein_coding,na
AT4G00590,0.684440342728088,AT4G00590,4,1,protein_coding,na
AT4G10925,0.683272189484496,AT4G10925,4,-1,protein_coding,na
AT2G47600,0.681671903038813,ATMHX,2,-1,protein_coding,na
AT4G09830,0.678408119840883,AT4G09830,4,1,protein_coding,na
AT3G61028,0.677789165403626,AT3G61028,3,-1,protein_coding,na
AT4G13300,0.666479797651142,ATTPS13,4,-1,protein_coding,na
AT3G19990,0.662204695796684,AT3G19990,3,1,protein_coding,na
AT1G32790,0.661212463636205,CID11,1,-1,protein_coding,na
AT1G34760,0.652322729445031,GRF11,1,-1,protein_coding,na
AT2G25930,0.648746775197951,ELF3,2,1,protein_coding,na
AT2G04690,0.6474895891259,AT2G04690,2,1,protein_coding,na
AT3G16857,0.646616081115859,ARR1,3,1,transcription_factor,ARR-B
AT2G17430,0.645757933496138,ATMLO7,2,1,protein_coding,na
AT2G23620,0.644667881046004,ATMES1,2,-1,protein_coding,na
AT2G04240,0.641913562164324,XERICO,2,-1,transcription_factor,C3H
AT2G47630,0.639190521179628,AT2G47630,2,1,protein_coding,na
AT3G48990,0.636136554229488,AT3G48990,3,-1,protein_coding,na
AT3G13404,0.62917022552262,AT3G13404,3,-1,protein_coding,na
AT5G16120,0.625464882837725,AT5G16120,5,1,protein_coding,na
AT2G44080,0.621509958148574,ARL,2,1,protein_coding,na
AT2G25770,0.61932764364205,AT2G25770,2,1,protein_coding,na
AT1G17345,0.616298161215755,AT1G17345,1,1,protein_coding,na
AT1G55810,0.615238326225631,UKL3,1,1,protein_coding,na
AT1G11480,0.61321435880927,AT1G11480,1,-1,protein_coding,na
AT3G10030,0.607153597376028,AT3G10030,3,-1,protein_coding,na
AT1G16240,0.599736505631145,SYP51,1,-1,protein_coding,na
AT3G05920,0.599056583572168,AT3G05920,3,-1,protein_coding,na
AT3G01520,0.595663597172774,AT3G01520,3,1,protein_coding,na
AT1G27020,0.595580291809945,AT1G27020,1,1,protein_coding,na
AT4G08330,0.594904923236653,AT4G08330,4,-1,protein_coding,na
AT4G37740,0.59442008964896,AtGRF2,4,-1,transcription_factor,GRF
AT3G60520,0.594054793547139,AT3G60520,3,-1,protein_coding,na
AT1G35516,0.58702856663855,AT1G35516,1,1,protein_coding,na
AT1G53450,0.58397687292662,AT1G53450,1,-1,protein_coding,na
AT1G52710,0.57821174167357,AT1G52710,1,-1,protein_coding,na
AT3G20395,0.577951027414931,AT3G20395,3,-1,protein_coding,na
AT3G14230,0.576288845707964,RAP2.2,3,-1,transcription_factor,AP2-EREBP
AT5G21020,0.574749491245749,AT5G21020,5,1,protein_coding,na
AT4G21400,0.566144166388681,CRK28,4,-1,protein_coding,na
AT3G59900,0.565315177265117,ARGOS,3,1,protein_coding,na
AT1G77950,0.564421527213722,AGL67,1,1,transcription_factor,MADS
AT2G39980,0.564318833879909,AT2G39980,2,-1,protein_coding,na
AT4G14120,0.56055699220446,AT4G14120,4,1,protein_coding,na
AT2G14170,0.548682834655511,ALDH6B2,2,-1,protein_coding,na
AT1G11380,0.548565652501678,AT1G11380,1,1,protein_coding,na
AT3G19630,0.544458121927414,AT3G19630,3,-1,protein_coding,na
AT3G59710,0.539146061621993,AT3G59710,3,-1,protein_coding,na
AT1G49130,0.537418099964357,AT1G49130,1,-1,transcription_factor,C2C2-CO-like
AT1G29120,0.535086348293016,AT1G29120,1,1,protein_coding,na
AT1G54420,0.534531441499779,AT1G54420,1,1,protein_coding,na
AT5G05880,0.53422025002317,AT5G05880,5,1,protein_coding,na
AT5G42520,0.532967306623763,BPC6,5,1,transcription_factor,BBR/BPC
AT5G41270,0.531679258658921,AT5G41270,5,1,protein_coding,na
AT1G15040,0.528568493055181,AT1G15040,1,-1,protein_coding,na
AT1G55310,0.526702270158955,SR33,1,1,protein_coding,na
AT3G11810,0.524311047447408,AT3G11810,3,1,protein_coding,na
AT3G50560,0.523131055523942,AT3G50560,3,-1,protein_coding,na
AT4G24480,0.521968634951758,AT4G24480,4,1,protein_coding,na
AT3G52570,0.520020078319886,AT3G52570,3,1,protein_coding,na
AT4G27750,0.518680240182172,ISI1,4,1,protein_coding,na
AT3G03380,0.518213180523668,DegP7,3,1,protein_coding,na
AT3G21720,0.512009934427766,ICL,3,-1,protein_coding,na
AT4G37480,0.508573321033251,AT4G37480,4,1,protein_coding,na
AT1G12230,0.506592439348491,AT1G12230,1,1,protein_coding,na
AT4G21810,0.49737246565766,DER2.1,4,-1,protein_coding,na
AT3G07500,0.495654459830501,AT3G07500,3,1,protein_coding,na
AT1G25310,0.490843749131124,MEE8,1,-1,transcription_factor,bHLH
AT3G13224,0.489803386337177,AT3G13224,3,1,protein_coding,na
AT2G36320,0.484210947481768,AT2G36320,2,1,protein_coding,na
AT5G02440,0.483767788454484,AT5G02440,5,1,protein_coding,na
AT3G49970,0.483026892036524,AT3G49970,3,-1,protein_coding,na
AT1G15880,0.470501553787507,GOS11,1,-1,protein_coding,na
AT4G14010,0.47034712634415,RALFL32,4,-1,protein_coding,na
AT5G40190,0.469697896912521,AT5G40190,5,-1,protein_coding,na
AT1G75530,0.468984351452694,AT1G75530,1,1,protein_coding,na
AT2G22750,0.468210523622272,AT2G22750,2,1,transcription_factor,bHLH
AT1G75760,0.46118880659328,AT1G75760,1,-1,protein_coding,na
AT2G27480,0.460631355981743,AT2G27480,2,1,protein_coding,na
AT4G10020,0.458050895670648,AtHSD5,4,1,protein_coding,na
AT4G02160,0.457256716997727,AT4G02160,4,-1,protein_coding,na
AT1G20405,0.454164157969268,AT1G20405,1,1,protein_coding,na
AT4G22750,0.450389494049124,AT4G22750,4,-1,protein_coding,na
AT2G33740,0.450307377367372,CUTA,2,1,protein_coding,na
AT5G14000,0.449303505639477,anac084,5,1,protein_coding,na
AT3G48550,0.447591005530584,AT3G48550,3,1,protein_coding,na
AT1G69410,0.445428177141493,ATELF5A-3,1,1,protein_coding,na
AT4G39090,0.443214188564665,RD19,4,-1,protein_coding,na
AT3G52850,0.44116253268725,VSR1,3,1,protein_coding,na
AT4G01000,0.44072701767596,AT4G01000,4,-1,protein_coding,na
AT1G16390,0.440685326707731,ATOCT3,1,1,protein_coding,na
AT4G03460,0.440491856891242,AT4G03460,4,-1,protein_coding,na
AT3G19860,0.439532207131942,bHLH121,3,1,transcription_factor,bHLH
AT4G17730,0.434668260801695,SYP23,4,1,protein_coding,na
AT2G45920,0.423117169554752,AT2G45920,2,1,protein_coding,na
AT3G11530,0.423114367056473,AT3G11530,3,-1,protein_coding,na
AT4G37330,0.423015044996318,CYP81D4,4,-1,protein_coding,na
AT5G13240,0.42217204168085,AT5G13240,5,-1,protein_coding,na
AT3G49200,0.42056240353383,AT3G49200,3,-1,protein_coding,na
AT4G34000,0.417690777810456,ABF3,4,1,transcription_factor,bZIP
AT3G54510,0.414922543402693,AT3G54510,3,1,protein_coding,na
AT4G34970,0.413031607262219,ADF9,4,1,protein_coding,na
AT1G22500,0.410777553999909,AT1G22500,1,1,protein_coding,na
AT3G12570,0.408291344828884,FYD,3,1,protein_coding,na
AT1G56700,0.407083501797405,AT1G56700,1,1,protein_coding,na
AT4G39100,0.404670275174318,SHL1,4,-1,protein_coding,na
AT1G60140,0.404183390436211,ATTPS10,1,-1,protein_coding,na
AT2G36080,0.401196613654522,AT2G36080,2,-1,transcription_factor,RAV
AT5G20350,0.399902904698351,TIP1,5,1,protein_coding,na
AT3G26510,0.398212257109977,AT3G26510,3,-1,protein_coding,na
AT3G17090,0.391558643452947,AT3G17090,3,1,protein_coding,na
AT2G17036,0.390394534750523,AT2G17036,2,1,protein_coding,na
AT2G35200,0.389796342033553,AT2G35200,2,1,protein_coding,na
AT4G29370,0.384896621745548,AT4G29370,4,1,protein_coding,na
AT5G35660,0.38415114739866,AT5G35660,5,-1,protein_coding,na
AT1G06400,0.382176326816463,ARA2,1,-1,protein_coding,na
AT4G21450,0.382111047632331,AT4G21450,4,1,protein_coding,na
AT5G23830,0.372590047898598,AT5G23830,5,1,protein_coding,na
AT3G61180,0.369438084365856,AT3G61180,3,1,protein_coding,na
AT4G14030,0.364268306441955,SBP1,4,-1,protein_coding,na
AT4G24520,0.361855755543461,ATR1,4,-1,protein_coding,na
AT1G43130,0.357736109285669,LCV2,1,-1,protein_coding,na
AT5G07310,0.357007898795581,AT5G07310,5,1,transcription_factor,AP2-EREBP
AT3G52340,0.351065903558889,SPP2,3,1,protein_coding,na
AT5G03280,0.350345589828606,EIN2,5,1,protein_coding,na
AT2G17440,0.348606019536228,PIRL5,2,1,protein_coding,na
AT1G26270,0.345909678040341,AT1G26270,1,-1,protein_coding,na
AT5G05310,0.342796738729587,AT5G05310,5,1,protein_coding,na
AT1G06110,0.341361032733722,SKIP16,1,-1,protein_coding,na
AT5G06570,0.340836081562054,AT5G06570,5,-1,protein_coding,na
AT4G38800,0.338494904254975,ATMTN1,4,-1,protein_coding,na
AT2G43210,0.336994167067092,AT2G43210,2,1,protein_coding,na
AT1G25230,0.334846285840407,AT1G25230,1,-1,protein_coding,na
AT3G13670,0.333391206313293,AT3G13670,3,1,protein_coding,na
AT2G20680,0.333204640371335,MAN2,2,1,protein_coding,na
AT3G16770,0.332499544757709,RAP2.3,3,1,transcription_factor,AP2-EREBP
AT3G51520,0.332214909252607,AT3G51520,3,1,protein_coding,na
AT1G10550,0.330632037736441,XTH33,1,-1,protein_coding,na
AT5G27320,0.330352480530543,ATGID1C,5,1,protein_coding,na
AT1G66340,0.329738185305897,ETR1,1,1,protein_coding,na
AT1G34150,0.327615672061135,AT1G34150,1,1,protein_coding,na
AT5G05100,0.326028825702819,AT5G05100,5,-1,protein_coding,na
AT2G01100,0.32549444129691,AT2G01100,2,1,protein_coding,na
AT3G09790,0.314729924307106,UBQ8,3,-1,protein_coding,na
AT5G14090,0.314163086163856,AT5G14090,5,1,protein_coding,na
AT4G34250,0.313523667139408,KCS16,4,1,protein_coding,na
AT5G25350,0.310569141350099,EBF2,5,-1,protein_coding,na
AT2G40970,0.310299196792464,MYBC1,2,-1,transcription_factor,G2-like
AT1G21360,0.309544633530433,GLTP2,1,1,protein_coding,na
AT4G23560,0.309512791336361,AtGH9B15,4,-1,protein_coding,na
AT1G54100,0.308349656657333,ALDH7B4,1,-1,protein_coding,na
AT3G48530,0.308244873510755,KING1,3,1,protein_coding,na
AT3G24730,0.307885448524263,AT3G24730,3,-1,protein_coding,na
AT4G18690,0.306599296624167,AT4G18690,4,1,protein_coding,na
AT1G14400,0.306267708391175,UBC1,1,-1,protein_coding,na
AT1G03090,0.305674472982609,MCCA,1,1,protein_coding,na
AT4G36930,0.305389038144301,SPT,4,1,transcription_factor,bHLH
AT1G17810,0.302756763756247,BETA-TIP,1,1,protein_coding,na
AT4G24050,0.299902655214969,AT4G24050,4,1,protein_coding,na
AT3G23490,0.298086557147462,CYN,3,-1,protein_coding,na
AT3G53540,0.29570041492545,AT3G53540,3,-1,protein_coding,na
AT1G33440,0.294499892210865,AT1G33440,1,-1,protein_coding,na
AT1G34110,0.292289592951602,AT1G34110,1,-1,protein_coding,na
AT3G14610,0.287467545523801,CYP72A7,3,1,protein_coding,na
AT5G20250,0.287111528624128,DIN10,5,1,protein_coding,na
AT2G04550,0.2860613631033,IBR5,2,1,protein_coding,na
AT5G10120,0.285854124916542,AT5G10120,5,1,transcription_factor,EIL
AT1G12910,0.285037172487881,ATAN11,1,-1,protein_coding,na
AT3G61790,0.283590155748861,AT3G61790,3,-1,protein_coding,na
AT2G22680,0.280790426783179,AT2G22680,2,1,protein_coding,na
AT1G56010,0.279611393800181,NAC1,1,-1,transcription_factor,NAC
AT1G74650,0.279473697057512,ATY13,1,1,transcription_factor,MYB
AT1G66180,0.277982238353423,AT1G66180,1,1,protein_coding,na
AT1G47310,0.276942227988001,AT1G47310,1,1,protein_coding,na
AT3G23150,0.276824146766713,ETR2,3,1,protein_coding,na
AT4G32150,0.276769788517661,VAMP711,4,-1,protein_coding,na
AT1G24530,0.276704684859059,AT1G24530,1,1,protein_coding,na
AT1G09570,0.27404654991199,PHYA,1,-1,protein_coding,na
AT1G20400,0.269921499168921,AT1G20400,1,-1,protein_coding,na
AT5G14230,0.268587752146794,AT5G14230,5,1,protein_coding,na
AT1G03140,0.26664744175003,AT1G03140,1,-1,protein_coding,na
AT1G71980,0.266181055632805,AT1G71980,1,1,protein_coding,na
